Preço,Condomínio,Área,Quartos,Banheiros,Vagas,Abaixo $,Endereço,Descrição,0,1,2,3,4,Latitude,Longitude
270000,484,57,1,2,1,0,"Rua Deputado Laércio Corte, 825 - Vila Caicara, Praia Grande - SP","Apartamento com Quarto à Venda, 57m²",Piscina,Mobiliado,Elevador,Condomínio fechado,Aceita animais,-24.0494409,-46.5267468
440000,0,150,2,2,1,0,"Rua Nerval de Gouveia, 49 - Quintino Bocaiúva, Rio de Janeiro - RJ","Casa com 2 Quartos à Venda, 150m²",Ar-condicionado,Closet,,,,-22.8874065,-43.323846
32900,0,12,0,1,0,0,"Rua Coronel Flores, 363 - São Pelegrino, Caxias do Sul - RS","Garagem à Venda, 12m²",Elevador,Rampa,Condomínio fechado,Portão eletrônico,Portaria 24h,-29.1659766,-51.1869337
930000,0,198,3,3,3,0,"Avenida São Rafael, 1093 - Itauna, Saquarema - RJ","Casa com 3 Quartos à Venda, 198m²",Churrasqueira,Varanda,Quintal,Espaço gourmet,Jardim,-22.9308355,-42.4710712
850000,1400,115,4,4,2,0,"Rua Alfredo Ceschiatti - Jacarepaguá, Rio de Janeiro - RJ","Apartamento com 4 Quartos à Venda, 115m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-22.972871,-43.3840365
450000,650,56,2,2,1,0,"Rua do Oratório, 464 - Móoca, São Paulo - SP","Apartamento com 2 Quartos à Venda, 56m²",Piscina,Mobiliado,Churrasqueira,Elevador,Academia,-23.557945008952455,-46.59639035708891
629000,500,62,2,2,1,0,"Rua Fortunato Ferraz, 210 - Vila Anastácio, São Paulo - SP","Apartamento com 2 Quartos à Venda, 62m²",Piscina,Churrasqueira,Elevador,Academia,Espaço gourmet,-23.5182109,-46.7139162
815000,730,110,3,2,1,0,"Rua Fernando Ferreira de Mello, 128 - Bom Abrigo, Florianópolis - SC","Apartamento com 3 Quartos à Venda, 110m²",Churrasqueira,Elevador,Academia,Aceita animais,Espaço gourmet,-27.6104497,-48.5947518
2600000,1500,212,3,5,3,0,"Avenida Ômega - Melville Empresarial Ii, Barueri - SP","Cobertura com 3 Quartos à Venda, 212m²",,,,,,-23.4844044,-46.8489553
1500000,1200,290,4,6,4,0,"Rua Doutor Francisco Augusto César, 737 - Jardim Irajá, Ribeirão Preto - SP","Apartamento com 4 Quartos à Venda, 290m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-21.2044433,-47.8078611
253700,240,67,2,1,1,0,"Rua Antonio Boller, 79 - Petrópolis, Caxias do Sul - RS","Apartamento com 2 Quartos à Venda, 67m²",Elevador,Condomínio fechado,Aceita animais,Jardim,Salão de festas,-29.1677812,-51.1537562
465000,480,75,3,2,1,0,"Rua da Bandeira, 482 - Cabral, Curitiba - PR","Apartamento com 3 Quartos à Venda, 75m²",Elevador,Academia,Aceita animais,Espaço gourmet,Playground,-25.4013667,-49.2542692
2600000,800,350,4,4,4,0,"Rua Pierre Laplace, 25 - Anil, Rio de Janeiro - RJ","Casa de condomínio com 4 Quartos à Venda, 350m²",Varanda fechada com vidro,Espaço verde / Parque,Armário embutido,Despensa,Casa de caseiro,-22.9512466,-43.3297207
220000,400,50,1,2,1,0,"Rua Dona Libânia, 2125 - Centro, Campinas - SP","Apartamento com Quarto à Venda, 50m²",Jardim,Elevador,Portão eletrônico,Portaria 24h,Condomínio fechado,-22.8939651,-47.0609162
930000,1100,190,3,4,3,0,"Avenida Genaro de Carvalho, 2290 - Recreio Dos Bandeirantes, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 190m²",Elevador,Aceita animais,Ar-condicionado,Jardim,Varanda fechada com vidro,-23.018691354054052,-43.467567613513516
250000,555,32,1,1,0,0,"Rua Barão de Mesquita, 459 - Vila Isabel, Rio de Janeiro - RJ","Apartamento com Quarto à Venda, 32m²",Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,Jardim,-22.9241586,-43.2387357
99900,0,45,2,2,0,0,"Rua Comerciante José Formiga de Assis - Funcionários, João Pessoa - PB","Apartamento com 2 Quartos à Venda, 45m²",,,,,,-7.1868864,-34.8901044
310000,430,78,2,2,3,0,"Avenida Almirante Barroso, 892 - Marco, Belém - PA","Apartamento com 2 Quartos à Venda, 78m²",Churrasqueira,Condomínio fechado,Aceita animais,Ar-condicionado,Salão de festas,-1.4417504021922405,-48.46186914311557
685000,0,258,5,5,4,0,Itanhaém - SP,"Casa com 5 Quartos à Venda, 258m²",Mobiliado,Churrasqueira,Aceita animais,Jardim,Salão de festas,-24.1848847,-46.7921572
300000,0,99,2,1,1,0,"Rua Júlio Maria, 46 - Parque Mambucaba Mambucaba, Angra dos Reis - RJ","Casa com 2 Quartos à Venda, 99m²",Cozinha americana,Aceita animais,,,,-23.0060971,-44.5318957
850000,780,131,3,4,2,0,"Avenida Emílio Trevisan, 745 - Bom Jardim, São José do Rio Preto - SP","Apartamento com 3 Quartos à Venda, 131m²",Aceita animais,Varanda gourmet,,,,-20.8294652,-49.3810742
300000,300,30,1,1,1,0,"Rua Bueno de Andrade, 662 - Aclimação, São Paulo - SP","Apartamento com Quarto à Venda, 30m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.5634338,-46.6315739
245000,230,68,2,1,1,0,"Rua Luís Botta, 400 - São Mateus, São Paulo - SP","Apartamento com 2 Quartos à Venda, 68m²",Aceita animais,Portão eletrônico,,,,-23.5995052,-46.482097
2350000,690,454,4,8,4,0,"Alphaville, Ribeirão Preto - SP","Casa com 4 Quartos à Venda, 454m²",Piscina,Churrasqueira,Varanda,Quintal,Academia,-21.276896,-47.8356675
1700000,100,180,4,5,1,0,"Rua Desembargador Izidro, 23 - Tijuca, Rio de Janeiro - RJ","Casa de condomínio com 4 Quartos à Venda, 180m²",,,,,,-22.926717,-43.2330834
1600000,900,108,2,3,2,0,"Rua República do Iraque - Campo Belo, São Paulo - SP","Apartamento com 2 Quartos à Venda, 108m²",Mobiliado,Churrasqueira,Varanda,Academia,Espaço gourmet,-23.6202227,-46.6673199
1650000,0,218,3,5,3,0,"Avenida Presidente Vargas, 1133 - Cidade Nova, Franca - SP","Apartamento com 3 Quartos à Venda, 218m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-20.5326527,-47.3966969
150000,830,39,1,1,1,0,"Rua Heinrich Hosang, 165 - Victor Konder, Blumenau - SC","Apartamento com Quarto à Venda, 39m²",Mobiliado,Churrasqueira,Elevador,Aceita animais,Ar-condicionado,-26.9097348,-49.0778517
650000,0,144,3,4,2,0,"Avenida Anchieta, 121 - Centro, Bertioga - SP","Casa de condomínio com 3 Quartos à Venda, 144m²",Quintal,Área de serviço,Armário embutido no quarto,Armário na cozinha,Banheiro de serviço,-23.8332854,-46.1247417
335000,580,68,2,1,1,0,"Rua Antonieta de Morais, 530 - Vila Matilde, São Paulo - SP","Apartamento com 2 Quartos à Venda, 68m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.5429304,-46.5280411
1270000,0,200,4,4,0,0,"Rua B, 18 - São Francisco, Niterói - RJ","Casa com 4 Quartos à Venda, 200m²",,,,,,-22.9136335,-43.0948115
550000,0,44,0,1,1,0,"Avenida Paulista, 1499 - Bela Vista, São Paulo - SP","Sala/Conjunto à Venda, 44m²",,,,,,-23.570303,-46.6453877
770000,200,293,5,5,6,0,"Rua JV 17, 05 - Residencial Condomínio Jardim Veneza, Senador Canedo - GO","Casa de condomínio com 5 Quartos à Venda, 293m²",,,,,,-16.682674,-49.1531313
165000,0,54,2,1,1,0,"Rua Aristeu de Castro Fernandes, 99 - Guaraituba, Colombo - PR","Apartamento com 2 Quartos à Venda, 54m²",Mobiliado,Condomínio fechado,Aceita animais,Jardim,Playground,-25.3459494,-49.176769
572000,576,87,3,2,1,0,"Avenida Chicago, 272 - Floresta, Porto Alegre - RS","Apartamento com 3 Quartos à Venda, 87m²",Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,Jardim,-30.0167124,-51.2003088
750000,500,80,2,2,1,0,"Rua Deputado Antônio Edu Vieira, 1422 - Pantanal, Florianópolis - SC","Apartamento com 2 Quartos à Venda, 80m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-27.6004276,-48.516608
920000,650,127,3,5,3,0,"Avenida Affonso José Aiello, 24115 - Vila Aviação, Bauru - SP","Apartamento com 3 Quartos à Venda, 127m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.3566073,-49.0476654
1200000,1193,109,3,2,0,0,"Avenida Nossa Senhora de Copacabana, 455 - Copacabana, Rio de Janeiro - RJ","Apartamento com 3 Quartos à Venda, 109m²",Elevador,Aceita animais,Área de serviço,Bicicletário,Armário embutido no quarto,-22.966339,-43.1789583
590000,0,160,2,3,10,0,"Travessa Sarmento, 59 - Centro, Gravataí - RS","Casa com 2 Quartos à Venda, 160m²",,,,,,-29.9434672,-50.996011
440000,1200,77,3,3,2,0,"Rua Francisco Rebolo - Enseada, Guarujá - SP","Apartamento com 3 Quartos à Venda, 77m²",Piscina,Mobiliado,Churrasqueira,Elevador,Varanda,-23.9806811,-46.2238772
500000,573,82,2,2,1,0,"Rua Anita Garibaldi, 499 - Mont' Serrat, Porto Alegre - RS","Apartamento com 2 Quartos à Venda, 82m²",Churrasqueira,Elevador,Condomínio fechado,Aceita animais,Espaço gourmet,-30.0271729,-51.1931853
1070000,770,120,3,3,2,0,"Rua Doutor Alfredo Porchat, Ap 161 - Boqueirão, Santos - SP","Apartamento com 3 Quartos à Venda, 120m²",Piscina,Elevador,Academia,Aceita animais,Ar-condicionado,-23.9651696,-46.3255778
670000,0,154,3,3,2,0,"Rua Bruno Bertucci, 257 - Freguesia do Ó, São Paulo - SP","Casa com 3 Quartos à Venda, 154m²",Ar-condicionado,,,,,-23.5035404,-46.6999262
320000,197,85,3,2,2,0,"Santa Mônica, Uberlândia - MG","Apartamento com 3 Quartos à Venda, 85m²",Elevador,Aceita animais,Ar-condicionado,Armário embutido no quarto,Armário na cozinha,-18.9090701,-48.23550511675226
800000,0,260,3,2,2,0,"Olaria, Rio de Janeiro - RJ","Casa com 3 Quartos à Venda, 260m²",,,,,,-22.3045957,-42.5406267
985000,0,420,3,3,2,0,"Estrada do Setubal, 1078 - Setubal, Mairinque - SP","Fazenda/Sítio/Chácara com 3 Quartos à Venda, 420m²",Piscina,Mobiliado,Churrasqueira,Aceita animais,Jardim,-23.5599595,-47.2148235
2450000,1850,174,4,5,4,0,"Rua dos Inconfidentes, 443 - Funcionários, Belo Horizonte - MG","Apartamento com 4 Quartos à Venda, 174m²",Piscina,Churrasqueira,Elevador,Academia,Aceita animais,-19.9378427,-43.9269389
1450000,993,226,4,5,5,0,"Rua Padre Roma - Parnamirim, Recife - PE","Apartamento com 4 Quartos à Venda, 226m²",Piscina,Mobiliado,Elevador,Condomínio fechado,Aceita animais,-8.0325967,-34.907282
180000,0,32,0,1,0,0,"Rua Divisória, 10 - Bento Ribeiro, Rio de Janeiro - RJ","Sala/Conjunto à Venda, 32m²",Câmera de segurança,Vigia,Circuito de segurança,,,-22.8649489,-43.3627144
750000,500,100,3,2,1,0,"Rua Barão de Guaraúna - Alto da Glória, Curitiba - PR","Apartamento com 3 Quartos à Venda, 100m²",Mobiliado,Churrasqueira,Varanda,Espaço gourmet,Playground,-25.4176607,-49.2589525
500000,0,181,3,3,2,0,"Rua Riachuelo, 1062 - Centro, Tramandaí - RS","Casa com 3 Quartos à Venda, 181m²",Mobiliado,Churrasqueira,Aceita animais,Jardim,Closet,-29.9913052,-50.1326036
640000,850,66,2,2,1,0,"Rua César Lattes, 1000 - Barra da Tijuca, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 66m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.0046472,-43.4301893
300000,350,52,2,1,0,0,"Rua Navarro, 60 - Santa Teresa, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 52m²",Aceita animais,Ar-condicionado,Portão eletrônico,,,-22.9241706,-43.19383
399000,0,100,4,3,0,0,"Avenida Beira Mar - Centro, Imbé - RS","Casa com 4 Quartos à Venda, 100m²",Ar-condicionado,Cozinha americana,Mobiliado,,,-29.9596301,-50.1126413
370000,624,50,1,1,1,0,"Rua da Consolação, 328 - Consolação, São Paulo - SP","Apartamento com Quarto à Venda, 50m²",Portaria 24h,Salão de festas,Elevador,,,-23.5476537,-46.6484836
280000,0,62,2,1,1,0,"Rua Antônio Lumack do Monte, 203 - Boa Viagem, Recife - PE","Apartamento com 2 Quartos à Venda, 62m²",Aceita animais,Ar-condicionado,Cozinha americana,,,-8.11836225,-34.90226124539384
270000,0,80,2,1,3,0,"Estacao de Moreiras, Mairinque - SP","Casa com 2 Quartos à Venda, 80m²",,,,,,-23.4893354,-47.20177444494722
565000,650,145,3,3,2,0,"Rua Zilda de Souza Rizzi - Jardim Interlagos, Ribeirão Preto - SP","Casa de condomínio com 3 Quartos à Venda, 145m²",Piscina infantil,Lago,Pista de cooper,Piscina para adulto,Campo de futebol,-21.1903389,-47.7511981
2700000,2734,191,4,6,4,0,"Rua Capote Valente, 127 - Pinheiros, São Paulo - SP","Apartamento com 4 Quartos à Venda, 191m²",Piscina,Elevador,Condomínio fechado,Academia,Aceita animais,-23.5520812,-46.6794539
245000,0,120,3,1,1,0,"Rua Gabriel Ferreira, 1670 - Vila Operária, Teresina - PI","Casa com 3 Quartos à Venda, 120m²",,,,,,-5.0740806,-42.8189027
250000,500,90,3,2,1,0,"Avenida Senador Ramos Caiado, 22 - Maracana, Anápolis - GO","Apartamento com 3 Quartos à Venda, 90m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Aceita animais,-16.3096933,-48.9528331
730000,460,97,2,3,2,0,"Rua Otelo Rodrigues Franco - Canto do Forte, Praia Grande - SP","Apartamento com 2 Quartos à Venda, 97m²",Piscina,Mobiliado,Churrasqueira,Elevador,Academia,-24.0126067,-46.3970752
685000,900,100,3,3,2,0,"Rua Ministro Oscar Saraiva, 40 - Jardim das Paineiras, Campinas - SP","Apartamento com 3 Quartos à Venda, 100m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.893112,-47.0350627
520000,427,70,2,2,2,0,"Avenida Estados Unidos, 65 - Parque das Nações, Santo André - SP","Apartamento com 2 Quartos à Venda, 70m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.6383476,-46.5278477
240000,330,53,2,1,1,0,"Rua José Zanetti, 97 - Vila Dainese, Americana - SP","Apartamento com 2 Quartos à Venda, 53m²",Piscina,Mobiliado,Churrasqueira,Academia,Aceita animais,-22.7367797,-47.3517484
620000,0,100,3,2,0,0,"Avenida Rio São Gonçalo, 365 - Santa Maria Goretti, Porto Alegre - RS","Casa com 3 Quartos à Venda, 100m²",Ar-condicionado,Portão eletrônico,,,,-30.0057739,-51.173037
420000,550,57,2,2,1,0,"Rua Lutécia, 1379 - Vila Carrão, São Paulo - SP","Apartamento com 2 Quartos à Venda, 57m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-23.5454192,-46.539347
140000,0,33,0,1,0,0,"Avenida Rio Branco, 156 - Centro, Rio de Janeiro - RJ","Sala/Conjunto à Venda, 33m²",Escritório,Guarita,Armário embutido,Conexão à internet,Interfone,-22.9068654,-43.17751232937278
459000,300,102,3,3,5,0,"Rua Carangola, 1 - Ponta Negra, Maricá - RJ","Casa de condomínio com 3 Quartos à Venda, 102m²",,,,,,-22.9534741,-42.690521
920000,685,142,4,5,2,0,"Avenida Pintor Antônio Bandeira, 4551 - Praia do Futuro I, Fortaleza - CE","Casa de condomínio com 4 Quartos à Venda, 142m²",Churrasqueira na varanda,Piscina infantil,Armário embutido,Chuveiro a gás,Piscina para adulto,-3.7479573,-38.452503
290000,0,23,0,1,0,0,"Largo do Machado, 21 - Catete, Rio de Janeiro - RJ","Sala/Conjunto à Venda, 23m²",,,,,,-22.9312735,-43.1785078
260000,300,72,2,1,2,0,"Rua General Daltro Filho, 74 - Alvorada, Guaíba - RS","Apartamento com 2 Quartos à Venda, 72m²",Elevador,Condomínio fechado,Aceita animais,Ar-condicionado,Lavanderia,-30.1261945,-51.3172982
130000,220,45,2,1,1,0,"Rua Oswaldo Mezadri, 619 - Jardim Mirante dos Ovnis, Votorantim - SP","Apartamento com 2 Quartos à Venda, 45m²",Piscina,Churrasqueira,Condomínio fechado,Espaço gourmet,Jardim,-23.5514545,-47.4524356
750000,710,130,3,4,2,0,"Rua Humaitá, 1901 - Centro, Araraquara - SP","Apartamento com 3 Quartos à Venda, 130m²",Piscina,Elevador,Aceita animais,Ar-condicionado,Jardim,-21.7937798,-48.1819534
465000,400,150,3,2,2,0,"Rua Mendoza, 83 - São Pedro, Belo Horizonte - MG","Apartamento com 3 Quartos à Venda, 150m²",Portão eletrônico,,,,,-19.9512932,-43.937817
660000,350,129,3,2,1,0,"Rua Alvarenga Peixoto, 1285 - Santo Agostinho, Belo Horizonte - MG","Apartamento com 3 Quartos à Venda, 129m²",Portão eletrônico,,,,,-19.9282766,-43.9548718
435000,688,70,3,2,2,0,"Estrada Caetano Monteiro, 1032 - Badu, Niterói - RJ","Apartamento com 3 Quartos à Venda, 70m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.9068624,-43.0579083
449000,864,77,2,2,1,0,"Rua Professor Otacílio - Santa Rosa, Niterói - RJ","Apartamento com 2 Quartos à Venda, 77m²",Elevador,Ar-condicionado,Playground,Salão de festas,Bicicletário,-22.8988754,-43.0995999
800000,0,200,0,3,0,0,"Rua da Assembléia, 10 - Centro, Rio de Janeiro - RJ","Sala/Conjunto à Venda, 200m²",,,,,,-22.9040264,-43.17528084749837
220000,340,48,2,1,1,0,"Rua Pernambucana, 14 - Conceição, Osasco - SP","Apartamento com 2 Quartos à Venda, 48m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.5726631,-46.802073
860000,1600,155,5,3,2,0,"Avenida Lúcio Meira - Varzea, Teresópolis - RJ","Apartamento com 5 Quartos à Venda, 155m²",Elevador,Aceita animais,Jardim,Salão de festas,Bicicletário,-22.4100136,-42.9675764
2500000,0,250,4,3,2,0,"Avenida Aquarela do Brasil, 333 - São Conrado, Rio de Janeiro - RJ","Apartamento com 4 Quartos à Venda, 250m²",Piscina,Elevador,Condomínio fechado,Academia,Aceita animais,-22.9959965,-43.255913
1988000,0,294,5,5,4,0,"Rua Homem de Melo, 116 - Tijuca, Rio de Janeiro - RJ","Apartamento com 5 Quartos à Venda, 294m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.9332737,-43.2372455
545000,460,115,4,3,3,0,"Rua São Sebastião do Paraíso, 351 - Itapoã, Belo Horizonte - MG","Apartamento com 4 Quartos à Venda, 115m²",Aceita animais,Jardim,Portão eletrônico,,,-19.8351911,-43.9633143
144400,200,35,2,1,0,0,"Rua Antônio Gomes Ferreira, 86 - Parque Fongaro, São Paulo - SP","Apartamento com 2 Quartos à Venda, 35m²",Churrasqueira,Elevador,Condomínio fechado,Academia,Aceita animais,-23.6339516,-46.5941399
210000,380,50,2,1,1,0,"Rua Magdalena de Almeida, 224 - Capão Raso, Curitiba - PR","Apartamento com 2 Quartos à Venda, 50m²",Churrasqueira,Condomínio fechado,Academia,Espaço gourmet,Playground,-25.4996099,-49.3008222
1300000,0,324,4,6,5,0,"Rua Filipe da Silva, 130 - Lauzane Paulista, São Paulo - SP","Casa com 4 Quartos à Venda, 324m²",Churrasqueira,Piscina,,,,-23.482432,-46.6418893
268000,170,80,3,2,2,1,"Rua Manchester - Santa Cruz, Contagem - MG","Apartamento com 3 Quartos à Venda, 80m²",Aceita animais,Quadra poliesportiva,Jardim,Portão eletrônico,Câmera de segurança,-19.9410838,-44.0570911
390000,0,43,0,1,1,0,"Rua Doutor Pompílio Mercadante, 299 - Centro, Jacareí - SP","Sala/Conjunto à Venda, 43m²",,,,,,-23.3059682,-45.9675687
720000,800,360,3,4,2,0,"Estrada Washington Luís, 520 - Sapê, Niterói - RJ","Casa de condomínio com 3 Quartos à Venda, 360m²",Varanda,Área de serviço,Churrasqueira na varanda,Espaço verde / Parque,Estacionamento para visitantes,-22.8969202,-43.0588891
270000,620,70,2,2,0,0,"Rua Doutor Niemeyer, 167 - Engenho De Dentro, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 70m²",Aceita animais,Churrasqueira,Espaço gourmet,Salão de festas,Portão eletrônico,-22.8970341,-43.2950796
450000,0,150,3,2,2,0,"Rua Campos Novos Paulista, 79 - Fragata, Marília - SP","Casa com 3 Quartos à Venda, 150m²",Aceita animais,,,,,-22.2259417,-49.9375531
1250000,0,150,4,4,2,0,"Travessa Dom Bosco, 43 - Icaraí, Niterói - RJ","Apartamento com 4 Quartos à Venda, 150m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Aceita animais,-22.9065016,-43.098684
1300000,2450,125,3,3,2,0,"Alameda dos Anapurus, 1543 - Indianópolis, São Paulo - SP","Apartamento com 3 Quartos à Venda, 125m²",Piscina,Elevador,Aceita animais,Ar-condicionado,Playground,-23.6066248,-46.6575309
234000,330,53,2,1,1,0,"Avenida Henrique Gonçalves Baptista - Jardim Belval, Barueri - SP","Apartamento com 2 Quartos à Venda, 53m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.51324,-46.8944738
330000,620,73,2,2,1,0,"Rua Jamil Issa, 150 - Vila Caicara, Praia Grande - SP","Apartamento com 2 Quartos à Venda, 73m²",Piscina,Mobiliado,Churrasqueira,Elevador,Condomínio fechado,-24.0496862,-46.5363787
300000,0,53,1,1,0,0,"Rua Visconde de Jequitinhonha, 81 - Boa Viagem, Recife - PE","Apartamento com Quarto à Venda, 53m²",Piscina,Mobiliado,Elevador,Condomínio fechado,Academia,-8.1338139,-34.9024339
550000,600,153,3,4,1,0,"Avenida Cesário Alvim, 157 - Centro, Uberlândia - MG","Apartamento com 3 Quartos à Venda, 153m²",Elevador,Aceita animais,Ar-condicionado,Salão de festas,Portaria 24h,-18.9164038,-48.2725771
480000,650,68,2,2,1,0,"Rua Francisco Coimbra, 313 - Penha De Franca, São Paulo - SP","Apartamento com 2 Quartos à Venda, 68m²",Piscina,Elevador,Condomínio fechado,Academia,Aceita animais,-23.527357,-46.5404221
300000,560,90,2,1,1,0,"Rua de Bonsucesso - Bonsucesso, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 90m²",Salão de festas,Elevador,Portaria 24h,Portão eletrônico,Aceita animais,-22.8615156,-43.253254218780484
320000,350,74,3,1,1,0,"Avenida Governador Ivo Silveira, 2716 - Capoeiras, Florianópolis - SC","Apartamento com 3 Quartos à Venda, 74m²",Mobiliado,Churrasqueira,Condomínio fechado,Aceita animais,Ar-condicionado,-27.5988142,-48.578813
920000,792,97,3,3,1,0,"Avenida Mauro Ramos, 1715 - Centro, Florianópolis - SC","Apartamento com 3 Quartos à Venda, 97m²",Piscina,Mobiliado,Churrasqueira,Elevador,Aceita animais,-27.601033,-48.5460451
850000,750,85,2,2,2,0,"Rua Pereira de Siqueira, 44 - Tijuca, Rio de Janeiro - RJ","Apartamento com 2 Quartos à Venda, 85m²",Closet,Academia,Espaço gourmet,Piscina,Playground,-22.9189741,-43.2238138
250000,430,93,3,2,2,0,"Rua Semi Gebara, 201 - Jardim América, Bauru - SP","Apartamento com 3 Quartos à Venda, 93m²",Aceita animais,Salão de festas,Condomínio fechado,Portão eletrônico,,-22.3443137,-49.0609956
600000,0,116,3,3,2,0,"Avenida Dona Anila, 1199 - Olaria, Itapecerica da Serra - SP","Casa de condomínio com 3 Quartos à Venda, 116m²",,,,,,-23.7166027,-46.839038
399000,298,145,3,3,2,0,"Avenida Olavo Lacerda Montenegro - Parque das Nações, Parnamirim - RN","Casa com 3 Quartos à Venda, 145m²",Piscina,Churrasqueira,Quintal,Academia,Espaço gourmet,-5.9204752,-35.2244804
585000,635,87,3,2,2,0,"Rua Sargento Luís de Morais - Jardim São Vicente, Campinas - SP","Apartamento com 3 Quartos à Venda, 87m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-22.9488932,-47.0360331
310000,420,50,2,1,1,0,"Rua das Grumixamas, 715 - Jabaquara, São Paulo - SP","Apartamento com 2 Quartos à Venda, 50m²",Mobiliado,Condomínio fechado,Aceita animais,Jardim,Playground,-23.6496238,-46.6465028
360000,0,107,3,3,1,0,"Rua Bernardo Cupertino, 840 - Osvaldo Rezende, Uberlândia - MG","Apartamento com 3 Quartos à Venda, 107m²",Piscina,Elevador,Condomínio fechado,Aceita animais,Jardim,-18.917055,-48.2875054
100000,650,30,0,1,0,0,"Avenida Presidente Vargas, 583 - Centro, Rio de Janeiro - RJ","Consultório à Venda, 30m²",Elevador,Condomínio fechado,Ar-condicionado,Acesso para deficientes,Câmera de segurança,-22.9068102,-43.1957247
1090000,0,324,3,4,3,0,"Rua Lupércio de Miranda, 1391 - Campestre, Santo André - SP","Casa com 3 Quartos à Venda, 324m²",,,,,,-23.6388078,-46.5506588
450000,0,152,2,3,1,0,"Rua Mariana Portela, 65 - Sampaio, Rio de Janeiro - RJ","Casa com 2 Quartos à Venda, 152m²",,,,,,-22.894037,-43.2606276
2350000,1062,341,3,6,4,0,"Alphaville, Santana de Parnaíba - SP","Casa de condomínio com 3 Quartos à Venda, 341m²",Vista panorâmica,Piscina privativa,Área de serviço,,,-23.457134500000002,-46.87832343749145
380000,470,82,3,4,1,0,"Rua Alberto Quatrini Bianchi, 40 - Enseada, Guarujá - SP","Apartamento com 3 Quartos à Venda, 82m²",Mobiliado,Churrasqueira,Aceita animais,Ar-condicionado,Salão de festas,-23.9836099,-46.2340141
399000,350,74,3,2,2,0,"Rua Pastor Achilles Barbosa - Palmares, Belo Horizonte - MG","Apartamento com 3 Quartos à Venda, 74m²",Mobiliado,Elevador,Aceita animais,Móvel planejado,Varanda fechada com vidro,-19.8719417,-43.9377335
310000,453,47,2,1,1,0,"Rua Domingos José Sapienza, 231 - Vila Amália, São Paulo - SP","Apartamento com 2 Quartos à Venda, 47m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.4681765,-46.6503822
700000,680,80,3,1,1,0,"Avenida Celso Garcia, 3200 - Tatuapé, São Paulo - SP","Apartamento com 3 Quartos à Venda, 80m²",Piscina,Churrasqueira,Elevador,Academia,Aceita animais,-23.53516728110443,-46.581402121159556
1250000,400,340,4,6,4,0,"Estrada do Pica-pau, 114 - Itanhangá, Rio de Janeiro - RJ","Casa com 4 Quartos à Venda, 340m²",,,,,,-22.9880888,-43.3149933
1500000,0,440,4,4,4,0,"Rua Alteia - Moneró, Rio de Janeiro - RJ","Casa com 4 Quartos à Venda, 440m²",Piscina,Churrasqueira,Academia,Espaço gourmet,Jardim,-22.7974027,-43.1972915
55000,0,22,0,0,1,0,"Rua Florêncio de Abreu, 681 - Centro, Ribeirão Preto - SP","Sala/Conjunto à Venda, 22m²",,,,,,-21.17882535,-47.80908089318418
360000,400,81,2,2,0,0,"Rua General Gomes Carneiro, 465 - Medianeira, Porto Alegre - RS","Apartamento com 2 Quartos à Venda, 81m²",Mobiliado,Churrasqueira,Elevador,Condomínio fechado,Aceita animais,-30.068941,-51.2109603
410000,410,37,1,1,1,0,"Rua dos Democratas, 571 - Saúde, São Paulo - SP","Apartamento com Quarto à Venda, 37m²",Piscina,Churrasqueira,Elevador,Condomínio fechado,Academia,-23.627773,-46.6306226
420000,600,120,3,2,1,0,"Rua General Glicério, 3452 - Centro, São José do Rio Preto - SP","Apartamento com 3 Quartos à Venda, 120m²",,,,,,-20.8081062,-49.3786545
